0.8023249,0.7999205,0.7889307,0.7856333,0.7803683,0.7802905,0.7735934,0.7637071,0.7510769,0.734081,0.7114459,0.7116225,0.6645224,0.7284632,0.7505894,0.7649131,0.7755657,0.7753051,0.7829054,0.7884334,0.7926064,0.7956161,0.8037239,0.8034868,0.8046739,0.8044938,0.804722,0.800157,0.8003958,0.7971542,0.7974986,0.7951481,0.7948102,0.7922269,0.7898072,0.7892076,0.7888061,0.7851758,0.78128,0.7795022,0.7790461,0.7751331,0.7714955,0.7677345,0.758654,0.7585067,0.7546445,0.7509907,0.746218,0.7427989,0.7425575,0.7376244,0.7323009,0.724464,0.7137225,0.6978674,0.6975873,0.6640357,0.6876462,0.7014186,0.7137172,0.7240381,0.7322537,0.7318893,0.7391735,0.74606,0.7547058,0.7613097,0.7610318,0.7658814,0.7695093,0.7806227,0.7844394,0.784255,0.7879739,0.7922475,0.7951755,0.7949648,0.7984985,0.7973977,0.7987282,0.7984428,0.8006159,0.8017406,0.8033384,0.8048718,0.8045983,0.8064728,0.8045726,0.8025276
0.8001158,0.7999101,0.7967436,0.7916944,0.7861397,0.7792676,0.7792153,0.7693841,0.7511081,0.7340605,0.7114801,0.7116834,0.6673505,0.7283077,0.7506698,0.7649028,0.7755525,0.7792132,0.7874092,0.7934642,0.7957653,0.800889,0.8006471,0.8034842,0.8046394,0.7996263,0.8004091,0.8001245,0.8003837,0.7992191,0.7975002,0.7951319,0.7947903,0.7922128,0.7897937,0.7863313,0.7887802,0.7851948,0.7812888,0.7768699,0.7764311,0.7751216,0.7715583,0.7677443,0.7633826,0.7631964,0.7546838,0.7510407,0.746275,0.7376711,0.7310187,0.7309091,0.7254155,0.7192118,0.7097234,0.696126,0.6954899,0.6640692,0.6887805,0.7022551,0.7122105,0.7209952,0.7205422,0.7287305,0.7367722,0.7461309,0.7547081,0.7613502,0.7643171,0.7706597,0.7760419,0.7806448,0.7804676,0.7842849,0.7885225,0.7922755,0.7952113,0.7949966,0.798521,0.7974259,0.7987526,0.7959362,0.8006266,0.8025059,0.8033376,0.8048809,0.8045915,0.8049906,0.8037173,0.8025163
0.798969,0.7987423,0.7953391,0.7910671,0.7861251,0.7792538,0.7792291,0.7693514,0.7559664,0.7380388,0.7142817,0.7144974,0.664786,0.7302472,0.7533132,0.7682737,0.7794318,0.7791958,0.7873919,0.7934719,0.7933646,0.7964925,0.7962711,0.7986278,0.7995816,0.7996231,0.8003742,0.8001034,0.8003622,0.7983268,0.7972276,0.7969072,0.7947703,0.7921953,0.7897737,0.7863217,0.7887875,0.7851724,0.7813202,0.776889,0.7727203,0.7723416,0.7688117,0.7677811,0.7634206,0.7583271,0.7582396,0.7527083,0.7473283,0.7394592,0.7352212,0.7326769,0.7308995,0.7257955,0.7152219,0.6989768,0.6957856,0.6614377,0.6889918,0.7027031,0.7138514,0.724158,0.7237762,0.7325326,0.7401385,0.7486001,0.7570643,0.7568439,0.7643807,0.7706751,0.7760718,0.7796986,0.7795559,0.7844209,0.7885537,0.792311,0.7952372,0.7950221,0.7948154,0.7974529,0.7987689,0.7984982,0.8006452,0.8025194,0.8036475,0.8048754,0.8046011,0.8049866,0.8036992,0.8019192
0.7989436,0.7987439,0.7953112,0.791051,0.7849299,0.7771378,0.7770922,0.7664623,0.7530909,0.7356277,0.7130611,0.7132819,0.66489,0.7270797,0.7509525,0.765479,0.7761225,0.77587,0.7829489,0.7889939,0.7933691,0.7964732,0.7962319,0.7986239,0.7976027,0.7987326,0.7991843,0.7989303,0.7969161,0.7983121,0.7972009,0.7968864,0.7947488,0.7921758,0.7897576,0.7863192,0.7887589,0.7851879,0.781301,0.7769035,0.7727265,0.7723646,0.7688442,0.7649969,0.7597712,0.7537895,0.7537249,0.748928,0.745196,0.7402295,0.7349958,0.7352796,0.730908,0.7255388,0.7152172,0.6985157,0.6986626,0.6614792,0.6883672,0.7027547,0.7139044,0.7242107,0.723839,0.7325872,0.740189,0.7465112,0.7544743,0.7542638,0.7617699,0.7685357,0.7746714,0.7797356,0.779586,0.7844498,0.7885819,0.7923349,0.7952641,0.7950548,0.794843,0.7974762,0.7987885,0.7985179,0.8006687,0.8025211,0.8036533,0.8044516,0.8041644,0.8044898,0.8037682,0.8019072
0.7993932,0.7992039,0.7960472,0.791151,0.7856303,0.7778789,0.7778635,0.7672613,0.7538016,0.7370383,0.7144082,0.7146356,0.6649743,0.7289743,0.7508473,0.7653205,0.7649996,0.7750371,0.7819914,0.7876709,0.7920098,0.7917398,0.7950739,0.7973784,0.7987522,0.7987102,0.7984309,0.7989067,0.7989695,0.7982822,0.7971831,0.7968629,0.794701,0.7921544,0.7897391,0.7862936,0.7858671,0.7819794,0.778106,0.7769123,0.772761,0.7723814,0.7688707,0.7650294,0.7598067,0.7538279,0.753758,0.7489605,0.7451037,0.7391871,0.7330824,0.7331263,0.7299728,0.7260783,0.7158304,0.6978182,0.6975089,0.6641753,0.6862331,0.7007365,0.7116619,0.7112129,0.7211892,0.7306108,0.7385629,0.746556,0.7544572,0.7543626,0.761772,0.768591,0.7746866,0.7797621,0.7796054,0.7844825,0.7886034,0.7887936,0.7918806,0.7916303,0.7948668,0.7974964,0.7988122,0.7959307,0.8006726,0.802529,0.8036572,0.8044489,0.8041615,0.8044912,0.8037471,0.8024079
0.8012084,0.800994,0.7977493,0.7940744,0.7875872,0.7797399,0.7797113,0.7692318,0.7556115,0.7376749,0.7147295,0.7149813,0.6677271,0.73104,0.7538957,0.7680644,0.7678093,0.7779682,0.7847618,0.7903674,0.7942892,0.792256,0.7969713,0.7987325,0.8000103,0.8003424,0.8000713,0.8004626,0.798948,0.7982526,0.7971534,0.7968323,0.7946959,0.7921219,0.789714,0.7862821,0.785831,0.7819661,0.778123,0.7736977,0.7693301,0.7689175,0.7643421,0.7600444,0.7546734,0.74889,0.7488348,0.7441898,0.7413563,0.7359703,0.7289854,0.7286581,0.7251939,0.7220808,0.7113722,0.6948895,0.6939607,0.6642132,0.684235,0.6983818,0.7088066,0.7083734,0.7172112,0.7271248,0.7347611,0.7424976,0.7422202,0.7488339,0.7562245,0.7631132,0.769061,0.7670334,0.7738698,0.7798338,0.7843613,0.7888196,0.7885848,0.7916594,0.794892,0.7975233,0.7988291,0.7985439,0.8006849,0.802545,0.8036597,0.8044358,0.8072776,0.8067697,0.8056157,0.804234
0.8011971,0.800984,0.7977374,0.7940613,0.7875574,0.7797285,0.7796853,0.7692505,0.7556106,0.7376785,0.7154597,0.7157314,0.6650875,0.7310609,0.7540219,0.7680965,0.7781489,0.7779459,0.7847394,0.7903162,0.7942944,0.7971805,0.7969249,0.7987599,0.8000104,0.8002961,0.8007112,0.8004396,0.8009085,0.80052,0.7991394,0.7971707,0.7968459,0.7921025,0.7896991,0.786252,0.7858258,0.7819341,0.778117,0.7737004,0.7693434,0.7689086,0.7643873,0.7600911,0.7532654,0.7489256,0.747665,0.7441738,0.7420675,0.7368672,0.7288021,0.7292662,0.7231297,0.7181935,0.7084773,0.6934199,0.6922976,0.664244,0.6820097,0.6961377,0.7074056,0.7070149,0.7175928,0.7271459,0.7357486,0.7430022,0.7483437,0.7495593,0.7554249,0.7631406,0.7690731,0.7670536,0.7738928,0.7798594,0.7843776,0.7888389,0.788605,0.7916833,0.7949082,0.7975301,0.798832,0.7985622,0.8034151,0.8049793,0.8064741,0.8075364,0.8072833,0.8067509,0.8056064,0.8042381
0.8012355,0.8010429,0.7961434,0.7938702,0.7881953,0.7808252,0.7808021,0.770596,0.7571415,0.7393352,0.7154802,0.7157266,0.6651027,0.7310385,0.7540637,0.7687466,0.7791889,0.7789873,0.7863623,0.7923698,0.7967848,0.7998233,0.7996258,0.7988871,0.8018032,0.8014945,0.8006682,0.8004159,0.8008847,0.8005045,0.7991158,0.7971465,0.7968246,0.7920727,0.7896757,0.7862403,0.7857891,0.7819346,0.7780876,0.7737178,0.7693506,0.766604,0.7612849,0.7563795,0.7523379,0.7477031,0.7476533,0.7442845,0.7419562,0.7371213,0.7288183,0.7354316,0.7280857,0.7194011,0.7098235,0.6942669,0.6948295,0.6616293,0.6824052,0.6978693,0.710806,0.7224048,0.7221665,0.7271425,0.7357852,0.7430739,0.7497991,0.7496232,0.755426,0.762069,0.7678872,0.7721901,0.771978,0.7798762,0.7843968,0.7888541,0.7886211,0.7916937,0.7949203,0.7950156,0.7988382,0.8014163,0.803409,0.8049787,0.8064714,0.8075392,0.8072774,0.8067527,0.805596,0.8042871
0.8040499,0.8010464,0.7978714,0.7884008,0.7808878,0.7720917,0.7721203,0.7613045,0.7490734,0.7336306,0.713089,0.7133362,0.6677714,0.7278172,0.7499346,0.763465,0.7734674,0.7731864,0.7805498,0.7863593,0.7905421,0.7940936,0.7996011,0.8008432,0.8017976,0.8014495,0.8012117,0.8009689,0.8008602,0.8004729,0.7990961,0.7971212,0.7967996,0.7946515,0.789643,0.7862049,0.7857794,0.7819139,0.7780918,0.7726677,0.7670266,0.7666326,0.7613023,0.7563916,0.7523655,0.7514731,0.7515133,0.7482555,0.7461156,0.7412406,0.735414,0.7350507,0.7280906,0.72007,0.7090978,0.6951447,0.6948178,0.6616609,0.6824376,0.6978908,0.7108261,0.7224286,0.7221938,0.7328379,0.7407185,0.7483913,0.7552845,0.7549624,0.7605808,0.7620901,0.7679181,0.7721946,0.7720034,0.7770433,0.7822635,0.7888653,0.7919514,0.791705,0.7949235,0.7975441,0.7988477,0.80141,0.8034168,0.804984,0.8064575,0.8075311,0.8072817,0.8072152,0.8061556,0.8042752
0.8018411,0.7986528,0.7946403,0.7883766,0.7808753,0.7847562,0.7771427,0.7660237,0.7538877,0.7366515,0.7133808,0.713657,0.6650785,0.7288792,0.7514574,0.7656546,0.7761898,0.7834641,0.783251,0.7863142,0.7905298,0.7940526,0.7955125,0.7952448,0.7963427,0.8014255,0.8012062,0.8014866,0.8012164,0.8008921,0.7990665,0.7970952,0.7967737,0.7946197,0.789623,0.7861887,0.7838655,0.7818712,0.7775693,0.7726578,0.7670256,0.7666115,0.7615132,0.7577009,0.7547187,0.7546672,0.7515335,0.7482781,0.7425765,0.7375953,0.737658,0.7318472,0.7257029,0.7181456,0.7076323,0.6927895,0.6914343,0.6616954,0.6796911,0.6936416,0.7048996,0.7161655,0.7157148,0.7260956,0.7341928,0.741403,0.7551878,0.7607774,0.7606245,0.766636,0.7694524,0.7759889,0.772006,0.7770597,0.7822717,0.7868878,0.7919576,0.7917162,0.7949275,0.7975513,0.8016645,0.8014165,0.8034129,0.8049693,0.8064587,0.8064725,0.8072783,0.8071927,0.806154,0.8020728
0.8018214,0.7986477,0.7949188,0.7904791,0.7903692,0.784761,0.7771364,0.7671098,0.7533385,0.7358718,0.7123746,0.7126381,0.6650433,0.7280654,0.7505478,0.7653097,0.7761229,0.78344,0.7832245,0.7890745,0.7933315,0.7964667,0.7984176,0.7965991,0.7963259,0.7964665,0.7954454,0.801461,0.8011999,0.8008672,0.7996778,0.7970685,0.7967471,0.7945925,0.7895943,0.7861483,0.7857237,0.7816693,0.7775332,0.7726588,0.7721959,0.7670113,0.7614924,0.7577127,0.7547664,0.7516403,0.7469751,0.7435188,0.7428409,0.7373286,0.7375536,0.7321398,0.7264382,0.71915,0.7080206,0.6923229,0.6929761,0.6619416,0.6780355,0.6911515,0.7026575,0.7137951,0.7246314,0.7243282,0.734261,0.7414601,0.7484924,0.7536508,0.753393,0.7666641,0.7720858,0.7760093,0.7797441,0.7770773,0.7822819,0.7869033,0.7906189,0.7917237,0.7949313,0.797551,0.8016669,0.8014021,0.803403,0.8049557,0.8067429,0.8064523,0.8072553,0.8054626,0.804359,0.8041031
0.8006836,0.7980304,0.7948882,0.7935405,0.7894962,0.7844772,0.7767467,0.7662049,0.7533599,0.7359241,0.7124652,0.7127393,0.6678566,0.7281123,0.7505669,0.7653159,0.7757313,0.783259,0.7891444,0.7888685,0.7932183,0.7964516,0.7983818,0.7998113,0.8004593,0.796446,0.7954233,0.7945759,0.8011158,0.7986892,0.7996557,0.7970421,0.7949194,0.7945642,0.7895547,0.7861261,0.7856719,0.7816367,0.7775177,0.7726164,0.7730898,0.7669293,0.76149,0.7533004,0.7532109,0.7516574,0.7484851,0.7463133,0.7426807,0.7424988,0.7375637,0.7321465,0.7224371,0.7163044,0.7064221,0.6913351,0.6919194,0.6619559,0.6777757,0.6898966,0.7006068,0.7116743,0.7246817,0.7323958,0.7321389,0.7401227,0.7477638,0.7520906,0.7594447,0.7592389,0.7656184,0.7760177,0.7797365,0.7795376,0.7822852,0.7868976,0.7906193,0.7917176,0.7949271,0.7975422,0.8016514,0.8013944,0.8033936,0.8049647,0.8046834,0.8064471,0.8048456,0.8054541,0.80518,0.8020437
0.8006783,0.7967242,0.7965513,0.793515,0.7843289,0.7793697,0.7724691,0.7629787,0.75038,0.7334193,0.7336667,0.7113159,0.6677532,0.7263823,0.7485152,0.7627785,0.7728798,0.7801431,0.7858855,0.7903298,0.7969102,0.7966752,0.7984507,0.7999085,0.8004093,0.7985997,0.8003499,0.7945244,0.7942525,0.7999094,0.7996209,0.7979619,0.7948818,0.7945358,0.7895233,0.7860726,0.7856467,0.7815967,0.7774638,0.7784501,0.7730594,0.7669473,0.7558256,0.7556468,0.7530746,0.7534047,0.7502115,0.7501557,0.7441888,0.7404424,0.7350323,0.729414,0.7233091,0.7134392,0.7040697,0.7032883,0.6894373,0.6646134,0.6782448,0.688872,0.6988046,0.7089367,0.7216651,0.7296347,0.7378936,0.7375841,0.7477661,0.7538548,0.7591491,0.765369,0.7656233,0.7700961,0.7744133,0.7833634,0.7831357,0.7868921,0.7906051,0.7903467,0.7949211,0.7975304,0.8010038,0.8013883,0.8033776,0.8049443,0.804656,0.8024621,0.8048288,0.8045429,0.8027616,0.7996833
0.7982411,0.7983385,0.7902069,0.7875377,0.7843204,0.7793773,0.7627606,0.7628763,0.7548,0.7438077,0.7293046,0.7098262,0.6676533,0.7224919,0.7433185,0.757116,0.7673023,0.774289,0.7795388,0.7903024,0.7939333,0.7961959,0.8001299,0.7998637,0.8009998,0.8005762,0.8003986,0.794494,0.794222,0.7927375,0.7995943,0.7979336,0.7948546,0.7945063,0.789481,0.7860284,0.7850127,0.7815453,0.777443,0.7783969,0.7730532,0.7608259,0.7605374,0.7554614,0.7550183,0.7534136,0.7498749,0.746681,0.7442006,0.7373767,0.7327806,0.7275247,0.7203617,0.7134417,0.7127524,0.7017983,0.6881458,0.6619919,0.6785117,0.6892465,0.6988437,0.7088961,0.7177635,0.7251928,0.7327487,0.745439,0.7521061,0.7517934,0.7591411,0.7653585,0.7705867,0.7700859,0.774406,0.7833513,0.7831169,0.7871871,0.7905921,0.7903391,0.7949026,0.797515,0.8009986,0.8013656,0.8028325,0.8025572,0.8046466,0.8024372,0.8048102,0.801872,0.8027457,0.7984998
0.7982408,0.7924154,0.79018,0.7772089,0.7771143,0.7736024,0.7691017,0.7577888,0.7493247,0.7385215,0.7245529,0.706043,0.6648599,0.7199829,0.7402394,0.7536527,0.7640098,0.7742227,0.7795329,0.7818671,0.7867151,0.7961698,0.7979549,0.7992129,0.8009564,0.8014166,0.8003274,0.7997712,0.7941799,0.7927159,0.7982164,0.7979057,0.7948251,0.794468,0.7894564,0.7859999,0.7849768,0.7793421,0.7788045,0.7783816,0.7668856,0.7608055,0.7606255,0.7569548,0.7549906,0.7525914,0.7498121,0.7420774,0.7394281,0.7373878,0.7327889,0.7314593,0.7254166,0.7174675,0.7113816,0.7011793,0.688913,0.6619987,0.6785675,0.689197,0.6988256,0.7090913,0.7175756,0.7245911,0.7327307,0.7389111,0.7469617,0.7577412,0.757442,0.7653458,0.7705712,0.7760446,0.7743851,0.7770898,0.7874228,0.7871643,0.7905779,0.7944999,0.7948904,0.79749,0.800983,0.801348,0.8028204,0.8025289,0.7999589,0.8024216,0.7997774,0.8018615,0.7989607,0.7986995
0.7931274,0.7923865,0.7822676,0.7800605,0.7770938,0.7688071,0.7641975,0.7578029,0.7440303,0.7336614,0.7200832,0.702299,0.6673922,0.7358241,0.7487034,0.7586304,0.7718868,0.7775819,0.7816673,0.7849478,0.7869574,0.7887596,0.7979062,0.7992074,0.7997977,0.8013905,0.8014653,0.7997443,0.7994367,0.7926851,0.7910486,0.7978775,0.7947955,0.7944472,0.7894123,0.7859749,0.7849241,0.7814811,0.7831392,0.7783424,0.7668669,0.766498,0.7606158,0.756943,0.7546199,0.7525849,0.7438021,0.7419537,0.7421335,0.7377629,0.7354079,0.7311928,0.7226828,0.7152317,0.7079589,0.6999305,0.6869503,0.6504328,0.6776586,0.6972811,0.7060084,0.7154449,0.7235195,0.73193,0.7315198,0.7386366,0.7469364,0.7528574,0.7635228,0.7632241,0.7705523,0.7760245,0.7773436,0.7770673,0.787393,0.7849358,0.7905526,0.7944769,0.7948692,0.7974733,0.800957,0.8013275,0.8027975,0.8025161,0.7999353,0.7996141,0.7997643,0.8018317,0.7980491,0.798683
